alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,105,TSCP_R,Gaussian,absolute_residual,0.87,360078.65885863005,5.157991513362719,0.0050122737884521484,True,7200,800,2
0.1,10,100,105,Point_CHR,Gaussian,absolute_residual,0.8375,226769.18988600417,5.962778845470227,0.0,True,7200,800,2
0.1,10,100,105,Unscaled,Gaussian,absolute_residual,0.90625,1612773.237335103,4.175969622635309,0.0,True,7200,800,2
0.1,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.7625,105872.21341766989,4.970672083589078,0.0009982585906982422,True,7200,800,2
0.1,10,100,106,TSCP_R,Gaussian,absolute_residual,0.865,281419.1363831901,4.783474369591518,0.0029914379119873047,True,7200,800,2
0.1,10,100,106,Point_CHR,Gaussian,absolute_residual,0.935,1601355.7016670143,6.209749631064966,0.0010020732879638672,True,7200,800,2
0.1,10,100,106,Unscaled,Gaussian,absolute_residual,0.8575,763654.930469863,3.875160690427802,0.0,True,7200,800,2
0.1,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.72125,98084.8896881318,4.132288466152843,0.001001119613647461,True,7200,800,2
0.1,10,100,107,TSCP_R,Gaussian,absolute_residual,0.84,218557.79342155132,5.138203416800104,0.0029909610748291016,True,7200,800,2
0.1,10,100,107,Point_CHR,Gaussian,absolute_residual,0.85875,328728.8422083261,5.337211774831214,0.0009999275207519531,True,7200,800,2
0.1,10,100,107,Unscaled,Gaussian,absolute_residual,0.885,948130.286801013,3.95992355391386,0.0,True,7200,800,2
0.1,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.77375,127114.68737867314,4.78577572073209,0.0009999275207519531,True,7200,800,2
0.1,10,100,108,TSCP_R,Gaussian,absolute_residual,0.91875,557098.1757769729,5.599403806385926,0.0040013790130615234,True,7200,800,2
0.1,10,100,108,Point_CHR,Gaussian,absolute_residual,0.95625,1549086.7705580702,6.52264460915719,0.0,True,7200,800,2
0.1,10,100,108,Unscaled,Gaussian,absolute_residual,0.91,1474639.6554582922,4.138744254480408,0.0,True,7200,800,2
0.1,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.80875,166980.34906533363,5.235991162246267,0.001008749008178711,True,7200,800,2
0.1,10,100,109,TSCP_R,Gaussian,absolute_residual,0.86125,320598.94635444216,5.176240451054028,0.003002643585205078,True,7200,800,2
0.1,10,100,109,Point_CHR,Gaussian,absolute_residual,0.82875,282616.90348962956,5.24500246290104,0.0,True,7200,800,2
0.1,10,100,109,Unscaled,Gaussian,absolute_residual,0.87625,1066855.8931417568,4.006919118178442,0.0009996891021728516,True,7200,800,2
0.1,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.7425,102621.01225911474,4.496012871245945,0.001001119613647461,True,7200,800,2
0.1,10,100,110,TSCP_R,Gaussian,absolute_residual,0.95875,1172491.5109516885,5.081645909341492,0.00400233268737793,True,7200,800,2
0.1,10,100,110,Point_CHR,Gaussian,absolute_residual,0.93125,914739.4388461295,5.176183494222737,0.0,True,7200,800,2
0.1,10,100,110,Unscaled,Gaussian,absolute_residual,0.91625,1537980.5348601479,4.15618704102398,0.0,True,7200,800,2
0.1,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.87625,371811.11946537695,4.666268850408898,0.0009982585906982422,True,7200,800,2
0.1,10,100,111,TSCP_R,Gaussian,absolute_residual,0.85,287848.0843603065,5.416149150980166,0.003998517990112305,True,7200,800,2
0.1,10,100,111,Point_CHR,Gaussian,absolute_residual,0.89,410707.8213364067,5.284568739347454,0.0,True,7200,800,2
0.1,10,100,111,Unscaled,Gaussian,absolute_residual,0.9225,1984248.6910000807,4.2634346475512,0.0010066032409667969,True,7200,800,2
0.1,10,100,111,Empirical_copula,Gaussian,absolute_residual,0.78,161154.2342093222,5.088886318073017,0.0009927749633789062,True,7200,800,2
0.1,10,100,112,TSCP_R,Gaussian,absolute_residual,0.86125,320861.2271957116,4.482158150202815,0.002992391586303711,True,7200,800,2
0.1,10,100,112,Point_CHR,Gaussian,absolute_residual,0.895,625380.8161791302,5.073126603062574,0.0010035037994384766,True,7200,800,2
0.1,10,100,112,Unscaled,Gaussian,absolute_residual,0.8525,761656.969395285,3.874145631071542,0.0,True,7200,800,2
0.1,10,100,112,Empirical_copula,Gaussian,absolute_residual,0.8425,217383.49043884678,4.819068992005931,0.0009984970092773438,True,7200,800,2
0.1,10,100,113,TSCP_R,Gaussian,absolute_residual,0.895,365589.26170033566,5.43136251825371,0.00299835205078125,True,7200,800,2
0.1,10,100,113,Point_CHR,Gaussian,absolute_residual,0.89375,472416.72607463045,5.506264338917205,0.0009999275207519531,True,7200,800,2
0.1,10,100,113,Unscaled,Gaussian,absolute_residual,0.9375,2013196.6940169097,4.269614068933147,0.0,True,7200,800,2
0.1,10,100,113,Empirical_copula,Gaussian,absolute_residual,0.80375,156112.24301341313,5.7971874569923045,0.0009999275207519531,True,7200,800,2
0.1,10,100,114,TSCP_R,Gaussian,absolute_residual,0.925,638720.7256407217,5.088235303094709,0.005001068115234375,True,7200,800,2
0.1,10,100,114,Point_CHR,Gaussian,absolute_residual,0.91625,885978.36028253,6.404492534085103,0.0,True,7200,800,2
0.1,10,100,114,Unscaled,Gaussian,absolute_residual,0.90375,1470182.453449954,4.137491585166962,0.0,True,7200,800,2
0.1,10,100,114,Empirical_copula,Gaussian,absolute_residual,0.85375,269762.1862416338,4.953733071583604,0.0010089874267578125,True,7200,800,2
0.1,10,100,115,TSCP_R,Gaussian,absolute_residual,0.91125,535962.5049449836,5.411665655536147,0.00400233268737793,True,7200,800,2
0.1,10,100,115,Point_CHR,Gaussian,absolute_residual,0.92625,1402648.0156356897,7.8847027026078305,0.0,True,7200,800,2
0.1,10,100,115,Unscaled,Gaussian,absolute_residual,0.90375,1674748.1193921515,4.191745916019169,0.0,True,7200,800,2
0.1,10,100,115,Empirical_copula,Gaussian,absolute_residual,0.81375,191689.37820666592,4.810409123832809,0.0009996891021728516,True,7200,800,2
0.1,10,100,116,TSCP_R,Gaussian,absolute_residual,0.8325,209346.13010517423,5.158657736662147,0.005002260208129883,True,7200,800,2
0.1,10,100,116,Point_CHR,Gaussian,absolute_residual,0.85125,293784.3099522286,4.94978845177687,0.0,True,7200,800,2
0.1,10,100,116,Unscaled,Gaussian,absolute_residual,0.91625,1749594.202884432,4.210112811830062,0.0,True,7200,800,2
0.1,10,100,116,Empirical_copula,Gaussian,absolute_residual,0.7825,133609.96806961438,4.900441992718632,0.0010085105895996094,True,7200,800,2
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,0.88,322195.2929308008,5.2489504987540885,0.003997325897216797,True,7200,800,2
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,0.91125,639573.9451366129,5.2158136746410655,0.0010006427764892578,True,7200,800,2
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,0.85625,859353.7638604215,3.9211837875706386,0.0,True,7200,800,2
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,0.78125,127329.07938743099,5.118800709536213,0.0010006427764892578,True,7200,800,2
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,0.8875,350978.5495572197,5.165511603187793,0.004000186920166016,True,7200,800,2
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,0.86375,460987.35276846954,5.24417881140413,0.0,True,7200,800,2
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,0.92375,2124932.561664586,4.29273930764538,0.0,True,7200,800,2
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,0.80375,167510.7431842608,4.743116049842094,0.0020062923431396484,True,7200,800,2
0.1,10,100,119,TSCP_R,Gaussian,absolute_residual,0.89375,412522.39959457074,5.006243879204199,0.0040018558502197266,True,7200,800,2
0.1,10,100,119,Point_CHR,Gaussian,absolute_residual,0.87875,321319.42627668375,5.0345503079549445,0.0,True,7200,800,2
0.1,10,100,119,Unscaled,Gaussian,absolute_residual,0.86875,935870.4532053653,3.954773119623192,0.0,True,7200,800,2
0.1,10,100,119,Empirical_copula,Gaussian,absolute_residual,0.81375,173151.6317364707,4.837772364396081,0.0009989738464355469,True,7200,800,2
0.1,10,100,120,TSCP_R,Gaussian,absolute_residual,0.8825,346360.73950641113,5.063423232487793,0.004000425338745117,True,7200,800,2
0.1,10,100,120,Point_CHR,Gaussian,absolute_residual,0.88625,525612.9198090767,5.51067927497844,0.0,True,7200,800,2
0.1,10,100,120,Unscaled,Gaussian,absolute_residual,0.8825,995940.5614800224,3.979452654148331,0.0,True,7200,800,2
0.1,10,100,120,Empirical_copula,Gaussian,absolute_residual,0.8125,156383.2283104501,4.98842609052396,0.001001119613647461,True,7200,800,2
0.1,10,100,121,TSCP_R,Gaussian,absolute_residual,0.8725,297482.575541678,4.938599012034192,0.003009319305419922,True,7200,800,2
0.1,10,100,121,Point_CHR,Gaussian,absolute_residual,0.84875,265245.60101279244,5.5238792192609445,0.0009987354278564453,True,7200,800,2
0.1,10,100,121,Unscaled,Gaussian,absolute_residual,0.9075,1532149.1112342137,4.154608481397993,0.0,True,7200,800,2
0.1,10,100,121,Empirical_copula,Gaussian,absolute_residual,0.76875,120703.54976357517,5.076102203521938,0.0009930133819580078,True,7200,800,2
0.1,10,100,122,TSCP_R,Gaussian,absolute_residual,0.9325,739749.196187507,5.472030326589257,0.003998994827270508,True,7200,800,2
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,0.95375,1379207.188557298,5.464007655405377,0.0,True,7200,800,2
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,0.92875,2562652.3979439363,4.373901214536798,0.0,True,7200,800,2
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,0.87125,338974.3333741442,5.403881523908694,0.0010068416595458984,True,7200,800,2
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,0.86125,257791.66699009758,5.712150009365588,0.004006385803222656,True,7200,800,2
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,0.795,183572.6723582325,6.648207537354822,0.0,True,7200,800,2
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,0.94625,4421931.9176273085,4.6191408490886765,0.0,True,7200,800,2
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,0.75375,99878.87981055069,5.300950231460657,0.0009996891021728516,True,7200,800,2
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,0.8825,433247.22195725405,5.1168774174236535,0.004013538360595703,True,7200,800,2
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,0.825,295779.83460888546,4.842440791655309,0.0009870529174804688,True,7200,800,2
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,0.88,966362.4613850138,3.967473230359459,0.0,True,7200,800,2
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,0.83625,213028.5928377879,4.499231786176864,0.0010063648223876953,True,7200,800,2
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,0.94625,1181394.1263542904,5.748405182487759,0.00400543212890625,True,7200,800,2
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,0.92375,1518372.292285303,6.098503112864099,0.0,True,7200,800,2
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,0.845,744080.9266630166,3.8651114140581635,0.0,True,7200,800,2
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,0.7625,181145.32525160626,5.74008828844151,0.0010006427764892578,True,7200,800,2
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,0.9375,934670.016967141,5.658748755318184,0.004006147384643555,True,7200,800,2
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,0.93125,1620210.033642934,7.0907867163637555,0.0,True,7200,800,2
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,0.975,10048601.214909779,5.014302856162915,0.0,True,7200,800,2
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,0.88,479448.0607369452,6.496833603543313,0.0010061264038085938,True,7200,800,2
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,0.89375,508443.05060369975,5.841096226289863,0.0029921531677246094,True,7200,800,2
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,0.92,1020152.6712604968,6.555508281897319,0.0009999275207519531,True,7200,800,2
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,0.9,1665506.720421154,4.189427112120661,0.0,True,7200,800,2
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,0.8325,246820.66631147623,4.9284969574140245,0.0009999275207519531,True,7200,800,2
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,0.91,485384.051869157,5.376045759226244,0.0030198097229003906,True,7200,800,2
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,0.93,776623.5570072223,5.606397106806868,0.0009944438934326172,True,7200,800,2
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,0.88625,1012259.7305276054,3.9859256732381274,0.0,True,7200,800,2
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,0.79125,156989.9008200685,4.653964250826684,0.0009853839874267578,True,7200,800,2
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,0.93875,1126644.2141908682,6.220391753151178,0.003998279571533203,True,7200,800,2
0.1,10,100,129,Point_CHR,Gaussian,absolute_residual,0.9275,1108636.0141087999,6.794756065414411,0.0,True,7200,800,2
0.1,10,100,129,Unscaled,Gaussian,absolute_residual,0.94375,4005326.4556096755,4.573659108444416,0.0,True,7200,800,2
0.1,10,100,129,Empirical_copula,Gaussian,absolute_residual,0.87875,389128.90861832054,5.219795076286193,0.0020008087158203125,True,7200,800,2
0.1,10,100,130,TSCP_R,Gaussian,absolute_residual,0.90125,464170.65720226004,5.103831349388175,0.0029997825622558594,True,7200,800,2
0.1,10,100,130,Point_CHR,Gaussian,absolute_residual,0.865,412243.04137044994,4.886521343235019,0.0,True,7200,800,2
0.1,10,100,130,Unscaled,Gaussian,absolute_residual,0.85375,631297.7486494856,3.802099027221073,0.0,True,7200,800,2
0.1,10,100,130,Empirical_copula,Gaussian,absolute_residual,0.81,208342.14471086016,4.937888975768249,0.001010894775390625,True,7200,800,2
0.1,10,100,131,TSCP_R,Gaussian,absolute_residual,0.85375,285719.206342501,5.801327001789946,0.003004789352416992,True,7200,800,2
0.1,10,100,131,Point_CHR,Gaussian,absolute_residual,0.885,433566.31135771156,6.110085125114486,0.0,True,7200,800,2
0.1,10,100,131,Unscaled,Gaussian,absolute_residual,0.91875,1414492.9091898792,4.121545299266021,0.0010001659393310547,True,7200,800,2
0.1,10,100,131,Empirical_copula,Gaussian,absolute_residual,0.745,128631.59689460474,5.461072068432263,0.0010404586791992188,True,7200,800,2
0.1,10,100,132,TSCP_R,Gaussian,absolute_residual,0.88625,361280.47588606447,5.1673840321519515,0.004995584487915039,True,7200,800,2
0.1,10,100,132,Point_CHR,Gaussian,absolute_residual,0.90375,490487.59023119963,5.442822523461565,0.0,True,7200,800,2
0.1,10,100,132,Unscaled,Gaussian,absolute_residual,0.915,2374345.4901137208,4.340646227772188,0.0,True,7200,800,2
0.1,10,100,132,Empirical_copula,Gaussian,absolute_residual,0.81125,172903.9498651088,4.6576824077847085,0.0010018348693847656,True,7200,800,2
0.1,10,100,133,TSCP_R,Gaussian,absolute_residual,0.9125,483586.5638462595,5.204626503748628,0.002996683120727539,True,7200,800,2
0.1,10,100,133,Point_CHR,Gaussian,absolute_residual,0.8525,320577.9577257241,5.410783972272661,0.0,True,7200,800,2
0.1,10,100,133,Unscaled,Gaussian,absolute_residual,0.9125,1453806.1059256147,4.132859571602812,0.0,True,7200,800,2
0.1,10,100,133,Empirical_copula,Gaussian,absolute_residual,0.835,190004.23856233287,4.816015210460886,0.002000570297241211,True,7200,800,2
0.1,10,100,134,TSCP_R,Gaussian,absolute_residual,0.90625,549707.7805704512,5.880394793465289,0.004000663757324219,True,7200,800,2
0.1,10,100,134,Point_CHR,Gaussian,absolute_residual,0.90375,601225.1449478217,6.011198027340503,0.0010023117065429688,True,7200,800,2
0.1,10,100,134,Unscaled,Gaussian,absolute_residual,0.92875,2137600.904400272,4.295291696692437,0.0,True,7200,800,2
0.1,10,100,134,Empirical_copula,Gaussian,absolute_residual,0.83125,228418.70930884604,4.781423486278236,0.0009980201721191406,True,7200,800,2
0.1,10,100,135,TSCP_R,Gaussian,absolute_residual,0.93875,593207.9410683048,5.651360333432159,0.004003286361694336,True,7200,800,2
0.1,10,100,135,Point_CHR,Gaussian,absolute_residual,0.9025,533734.1732363636,5.777679339150125,0.0,True,7200,800,2
0.1,10,100,135,Unscaled,Gaussian,absolute_residual,0.93,2150394.088476935,4.2978554598608865,0.0,True,7200,800,2
0.1,10,100,135,Empirical_copula,Gaussian,absolute_residual,0.8025,157126.9577463141,4.771516458133816,0.000997781753540039,True,7200,800,2
0.1,10,100,136,TSCP_R,Gaussian,absolute_residual,0.91125,524896.8953385169,5.267777757601756,0.004006624221801758,True,7200,800,2
0.1,10,100,136,Point_CHR,Gaussian,absolute_residual,0.92125,643018.674228614,5.510690213647572,0.0,True,7200,800,2
0.1,10,100,136,Unscaled,Gaussian,absolute_residual,0.855,678167.3473166226,3.829426052204247,0.0,True,7200,800,2
0.1,10,100,136,Empirical_copula,Gaussian,absolute_residual,0.77,141921.78673641078,5.702788550502357,0.0020017623901367188,True,7200,800,2
0.1,10,100,137,TSCP_R,Gaussian,absolute_residual,0.92,685212.6268398424,5.876401813305235,0.003999233245849609,True,7200,800,2
0.1,10,100,137,Point_CHR,Gaussian,absolute_residual,0.92375,904456.6976762566,5.889190893648969,0.0,True,7200,800,2
0.1,10,100,137,Unscaled,Gaussian,absolute_residual,0.9425,3295209.0523858704,4.485266961484753,0.0,True,7200,800,2
0.1,10,100,137,Empirical_copula,Gaussian,absolute_residual,0.82875,216620.1489053468,5.7497441422565565,0.0009982585906982422,True,7200,800,2
0.1,10,100,138,TSCP_R,Gaussian,absolute_residual,0.92375,638576.4717822826,5.6480536095585085,0.004000425338745117,True,7200,800,2
0.1,10,100,138,Point_CHR,Gaussian,absolute_residual,0.925,698142.8067692477,5.455495545247463,0.0,True,7200,800,2
0.1,10,100,138,Unscaled,Gaussian,absolute_residual,0.9175,2539133.3697353057,4.369870342573775,0.0,True,7200,800,2
0.1,10,100,138,Empirical_copula,Gaussian,absolute_residual,0.8075,194113.15821615572,5.225304534094821,0.0010008811950683594,True,7200,800,2
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,0.91,427341.04420973023,4.901065581294128,0.0029942989349365234,True,7200,800,2
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,0.90125,488163.4507902538,5.014706417587522,0.0009946823120117188,True,7200,800,2
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,0.895,1099185.6374898169,4.018899116072591,0.0,True,7200,800,2
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,0.82875,211718.48227074352,4.630393325549369,0.0009989738464355469,True,7200,800,2
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,0.91125,651381.1757682067,5.078549848346201,0.0030012130737304688,True,7200,800,2
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,0.88875,790261.5945537819,5.678245582240561,0.0009965896606445312,True,7200,800,2
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,0.885,1142080.5416046337,4.034313775992468,0.0,True,7200,800,2
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,0.85125,285488.4863291249,4.671569410794027,0.0009999275207519531,True,7200,800,2
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,0.93125,725210.2526842831,5.415987607738183,0.0030066967010498047,True,7200,800,2
0.1,10,100,141,Point_CHR,Gaussian,absolute_residual,0.9125,747497.4401987696,5.792861947240518,0.0009999275207519531,True,7200,800,2
0.1,10,100,141,Unscaled,Gaussian,absolute_residual,0.91625,1752155.972883167,4.210728854159503,0.0,True,7200,800,2
0.1,10,100,141,Empirical_copula,Gaussian,absolute_residual,0.8525,267977.3754486596,4.878996001274362,0.0010066032409667969,True,7200,800,2
0.1,10,100,142,TSCP_R,Gaussian,absolute_residual,0.89,388090.0177435563,5.23684012006148,0.003000974655151367,True,7200,800,2
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,0.87625,486520.3560296279,5.243477788274298,0.001008749008178711,True,7200,800,2
