dataset,trial,n_cal,n_test,n_dim,coordinate,target,branch,binary_candidates,backward_candidates
energy,146,38,154,2,2,Y2,binary,5,0
energy,147,38,154,2,1,Y1,binary,5,0
energy,147,38,154,2,2,Y2,binary,5,0
energy,148,38,154,2,1,Y1,binary,5,0
energy,148,38,154,2,2,Y2,binary,5,0
energy,149,38,154,2,1,Y1,binary,5,0
energy,149,38,154,2,2,Y2,binary,5,0
energy,150,38,154,2,1,Y1,binary,5,0
energy,150,38,154,2,2,Y2,binary,5,0
energy,151,38,154,2,1,Y1,binary,5,0
energy,151,38,154,2,2,Y2,binary,5,0
energy,152,38,154,2,1,Y1,binary,5,0
energy,152,38,154,2,2,Y2,binary,5,0
energy,153,38,154,2,1,Y1,binary,5,0
energy,153,38,154,2,2,Y2,binary,5,0
energy,154,38,154,2,1,Y1,binary,5,0
energy,154,38,154,2,2,Y2,binary,5,0
energy,155,38,154,2,1,Y1,binary,5,0
energy,155,38,154,2,2,Y2,binary,5,0
energy,156,38,154,2,1,Y1,binary,5,0
energy,156,38,154,2,2,Y2,binary,5,0
energy,157,38,154,2,1,Y1,binary,5,0
energy,157,38,154,2,2,Y2,binary,5,0
energy,158,38,154,2,1,Y1,binary,5,0
energy,158,38,154,2,2,Y2,binary,5,0
energy,159,38,154,2,1,Y1,binary,5,0
energy,159,38,154,2,2,Y2,binary,4,0
energy,160,38,154,2,1,Y1,binary,5,0
energy,160,38,154,2,2,Y2,binary,5,0
energy,161,38,154,2,1,Y1,binary,5,0
energy,161,38,154,2,2,Y2,binary,5,0
energy,162,38,154,2,1,Y1,binary,5,0
energy,162,38,154,2,2,Y2,binary,5,0
energy,163,38,154,2,1,Y1,binary,5,0
energy,163,38,154,2,2,Y2,binary,5,0
energy,164,38,154,2,1,Y1,binary,5,0
energy,164,38,154,2,2,Y2,binary,5,0
energy,165,38,154,2,1,Y1,binary,5,0
energy,165,38,154,2,2,Y2,binary,4,0
energy,166,38,154,2,1,Y1,binary,5,0
energy,166,38,154,2,2,Y2,binary,5,0
energy,167,38,154,2,1,Y1,binary,5,0
energy,167,38,154,2,2,Y2,binary,5,0
energy,168,38,154,2,1,Y1,binary,5,0
energy,168,38,154,2,2,Y2,binary,5,0
energy,169,38,154,2,1,Y1,binary,6,0
energy,169,38,154,2,2,Y2,binary,5,0
energy,170,38,154,2,1,Y1,binary,5,0
energy,170,38,154,2,2,Y2,binary,5,0
energy,171,38,154,2,1,Y1,binary,5,0
energy,171,38,154,2,2,Y2,binary,5,0
energy,172,38,154,2,1,Y1,binary,4,0
energy,172,38,154,2,2,Y2,binary,5,0
energy,173,38,154,2,1,Y1,binary,5,0
energy,173,38,154,2,2,Y2,binary,5,0
energy,174,38,154,2,1,Y1,binary,5,0
energy,174,38,154,2,2,Y2,binary,5,0
energy,175,38,154,2,1,Y1,binary,5,0
energy,175,38,154,2,2,Y2,binary,5,0
energy,176,38,154,2,1,Y1,binary,5,0
energy,176,38,154,2,2,Y2,binary,5,0
energy,177,38,154,2,1,Y1,binary,5,0
energy,177,38,154,2,2,Y2,binary,5,0
energy,178,38,154,2,1,Y1,binary,5,0
energy,178,38,154,2,2,Y2,binary,5,0
energy,179,38,154,2,1,Y1,binary,5,0
energy,179,38,154,2,2,Y2,binary,5,0
energy,180,38,154,2,1,Y1,binary,5,0
energy,180,38,154,2,2,Y2,binary,4,0
energy,181,38,154,2,1,Y1,binary,5,0
energy,181,38,154,2,2,Y2,binary,5,0
energy,182,38,154,2,1,Y1,binary,5,0
energy,182,38,154,2,2,Y2,binary,5,0
energy,183,38,154,2,1,Y1,binary,5,0
energy,183,38,154,2,2,Y2,binary,5,0
energy,184,38,154,2,1,Y1,binary,5,0
energy,184,38,154,2,2,Y2,binary,5,0
energy,185,38,154,2,1,Y1,binary,6,0
energy,185,38,154,2,2,Y2,binary,5,0
energy,186,38,154,2,1,Y1,binary,5,0
energy,186,38,154,2,2,Y2,binary,5,0
energy,187,38,154,2,1,Y1,binary,5,0
energy,187,38,154,2,2,Y2,binary,5,0
energy,188,38,154,2,1,Y1,binary,5,0
energy,188,38,154,2,2,Y2,binary,5,0
energy,189,38,154,2,1,Y1,binary,5,0
energy,189,38,154,2,2,Y2,binary,5,0
energy,190,38,154,2,1,Y1,binary,5,0
energy,190,38,154,2,2,Y2,binary,5,0
energy,191,38,154,2,1,Y1,binary,5,0
energy,191,38,154,2,2,Y2,binary,5,0
energy,192,38,154,2,1,Y1,binary,5,0
energy,192,38,154,2,2,Y2,binary,5,0
energy,193,38,154,2,1,Y1,binary,6,0
energy,193,38,154,2,2,Y2,binary,5,0
energy,194,38,154,2,1,Y1,binary,5,0
energy,194,38,154,2,2,Y2,binary,5,0
energy,195,38,154,2,1,Y1,binary,5,0
energy,195,38,154,2,2,Y2,binary,5,0
energy,196,38,154,2,1,Y1,binary,5,0
energy,196,38,154,2,2,Y2,binary,5,0
energy,197,38,154,2,1,Y1,binary,5,0
energy,197,38,154,2,2,Y2,binary,5,0
energy,198,38,154,2,1,Y1,binary,5,0
energy,198,38,154,2,2,Y2,binary,5,0
energy,199,38,154,2,1,Y1,binary,5,0
energy,199,38,154,2,2,Y2,binary,6,0
student,0,32,131,3,1,G1,binary,5,0
student,0,32,131,3,2,G2,binary,5,0
student,0,32,131,3,3,G3,binary,4,0
student,1,32,131,3,1,G1,binary,5,0
student,1,32,131,3,2,G2,binary,5,0
student,1,32,131,3,3,G3,binary,5,0
student,2,32,131,3,1,G1,binary,5,0
student,2,32,131,3,2,G2,binary,5,0
student,2,32,131,3,3,G3,binary,5,0
student,3,32,131,3,1,G1,binary,5,0
student,3,32,131,3,2,G2,binary,5,0
student,3,32,131,3,3,G3,binary,5,0
student,4,32,131,3,1,G1,binary,5,0
student,4,32,131,3,2,G2,binary,5,0
student,4,32,131,3,3,G3,binary,5,0
student,5,32,131,3,1,G1,binary,5,0
student,5,32,131,3,2,G2,binary,5,0
student,5,32,131,3,3,G3,binary,5,0
student,6,32,131,3,1,G1,binary,5,0
student,6,32,131,3,2,G2,binary,5,0
student,6,32,131,3,3,G3,binary,5,0
student,7,32,131,3,1,G1,binary,5,0
student,7,32,131,3,2,G2,binary,5,0
student,7,32,131,3,3,G3,binary,5,0
student,8,32,131,3,1,G1,binary,5,0
student,8,32,131,3,2,G2,binary,5,0
student,8,32,131,3,3,G3,binary,5,0
student,9,32,131,3,1,G1,binary,5,0
student,9,32,131,3,2,G2,binary,5,0
student,9,32,131,3,3,G3,binary,5,0
student,10,32,131,3,1,G1,binary,5,0
student,10,32,131,3,2,G2,binary,5,0
student,10,32,131,3,3,G3,binary,5,0
student,11,32,131,3,1,G1,binary,5,0
student,11,32,131,3,2,G2,binary,6,0
student,11,32,131,3,3,G3,binary,5,0
student,12,32,131,3,1,G1,binary,6,0
student,12,32,131,3,2,G2,binary,5,0
student,12,32,131,3,3,G3,binary,5,0
student,13,32,131,3,1,G1,binary,5,0
student,13,32,131,3,2,G2,binary,5,0
student,13,32,131,3,3,G3,binary,5,0
student,14,32,131,3,1,G1,binary,5,0
student,14,32,131,3,2,G2,binary,5,0
student,14,32,131,3,3,G3,binary,5,0
student,15,32,131,3,1,G1,binary,5,0
student,15,32,131,3,2,G2,binary,5,0
student,15,32,131,3,3,G3,binary,5,0
student,16,32,131,3,1,G1,binary,5,0
student,16,32,131,3,2,G2,binary,5,0
student,16,32,131,3,3,G3,binary,5,0
student,17,32,131,3,1,G1,binary,5,0
student,17,32,131,3,2,G2,binary,5,0
student,17,32,131,3,3,G3,binary,5,0
student,18,32,131,3,1,G1,binary,5,0
student,18,32,131,3,2,G2,binary,5,0
student,18,32,131,3,3,G3,binary,5,0
student,19,32,131,3,1,G1,binary,5,0
student,19,32,131,3,2,G2,binary,5,0
student,19,32,131,3,3,G3,binary,4,0
student,20,32,131,3,1,G1,binary,5,0
student,20,32,131,3,2,G2,binary,5,0
student,20,32,131,3,3,G3,binary,5,0
student,21,32,131,3,1,G1,binary,5,0
student,21,32,131,3,2,G2,binary,5,0
student,21,32,131,3,3,G3,binary,5,0
student,22,32,131,3,1,G1,binary,5,0
student,22,32,131,3,2,G2,binary,5,0
student,22,32,131,3,3,G3,binary,5,0
student,23,32,131,3,1,G1,binary,5,0
student,23,32,131,3,2,G2,binary,5,0
student,23,32,131,3,3,G3,binary,5,0
student,24,32,131,3,1,G1,binary,6,0
student,24,32,131,3,2,G2,binary,6,0
student,24,32,131,3,3,G3,binary,6,0
student,25,32,131,3,1,G1,binary,5,0
student,25,32,131,3,2,G2,binary,5,0
student,25,32,131,3,3,G3,binary,5,0
student,26,32,131,3,1,G1,binary,5,0
student,26,32,131,3,2,G2,binary,5,0
student,26,32,131,3,3,G3,binary,5,0
student,27,32,131,3,1,G1,binary,5,0
student,27,32,131,3,2,G2,binary,5,0
student,27,32,131,3,3,G3,binary,5,0
student,28,32,131,3,1,G1,binary,5,0
student,28,32,131,3,2,G2,binary,5,0
student,28,32,131,3,3,G3,binary,5,0
student,29,32,131,3,1,G1,binary,5,0
student,29,32,131,3,2,G2,binary,5,0
student,29,32,131,3,3,G3,binary,5,0
student,30,32,131,3,1,G1,binary,5,0
student,30,32,131,3,2,G2,binary,5,0
student,30,32,131,3,3,G3,binary,5,0
student,31,32,131,3,1,G1,binary,5,0
student,31,32,131,3,2,G2,binary,5,0
student,31,32,131,3,3,G3,binary,5,0
student,32,32,131,3,1,G1,binary,5,0
student,32,32,131,3,2,G2,binary,6,0
student,32,32,131,3,3,G3,binary,5,0
student,33,32,131,3,1,G1,binary,5,0
student,33,32,131,3,2,G2,binary,5,0
student,33,32,131,3,3,G3,binary,5,0
student,34,32,131,3,1,G1,binary,5,0
student,34,32,131,3,2,G2,binary,5,0
student,34,32,131,3,3,G3,binary,5,0
student,35,32,131,3,1,G1,binary,5,0
student,35,32,131,3,2,G2,binary,5,0
student,35,32,131,3,3,G3,binary,5,0
student,36,32,131,3,1,G1,binary,5,0
student,36,32,131,3,2,G2,binary,5,0
student,36,32,131,3,3,G3,binary,5,0
student,37,32,131,3,1,G1,binary,5,0
student,37,32,131,3,2,G2,binary,5,0
student,37,32,131,3,3,G3,binary,5,0
student,38,32,131,3,1,G1,binary,5,0
student,38,32,131,3,2,G2,binary,5,0
student,38,32,131,3,3,G3,binary,5,0
student,39,32,131,3,1,G1,binary,5,0
student,39,32,131,3,2,G2,binary,5,0
student,39,32,131,3,3,G3,binary,5,0
student,40,32,131,3,1,G1,binary,5,0
student,40,32,131,3,2,G2,binary,5,0
student,40,32,131,3,3,G3,binary,5,0
student,41,32,131,3,1,G1,binary,5,0
student,41,32,131,3,2,G2,binary,5,0
student,41,32,131,3,3,G3,binary,5,0
student,42,32,131,3,1,G1,binary,5,0
student,42,32,131,3,2,G2,binary,5,0
student,42,32,131,3,3,G3,binary,5,0
student,43,32,131,3,1,G1,binary,5,0
student,43,32,131,3,2,G2,binary,5,0
student,43,32,131,3,3,G3,binary,5,0
student,44,32,131,3,1,G1,binary,5,0
student,44,32,131,3,2,G2,binary,5,0
student,44,32,131,3,3,G3,binary,5,0
student,45,32,131,3,1,G1,binary,5,0
student,45,32,131,3,2,G2,binary,5,0
student,45,32,131,3,3,G3,binary,5,0
student,46,32,131,3,1,G1,binary,5,0
student,46,32,131,3,2,G2,binary,5,0
student,46,32,131,3,3,G3,binary,5,0
student,47,32,131,3,1,G1,binary,5,0
student,47,32,131,3,2,G2,binary,5,0
student,47,32,131,3,3,G3,binary,5,0
student,48,32,131,3,1,G1,binary,5,0
student,48,32,131,3,2,G2,binary,5,0
student,48,32,131,3,3,G3,binary,5,0
student,49,32,131,3,1,G1,binary,5,0
student,49,32,131,3,2,G2,binary,5,0
student,49,32,131,3,3,G3,binary,5,0
student,50,32,131,3,1,G1,binary,5,0
student,50,32,131,3,2,G2,binary,5,0
student,50,32,131,3,3,G3,binary,5,0
student,51,32,131,3,1,G1,binary,5,0
student,51,32,131,3,2,G2,binary,5,0
student,51,32,131,3,3,G3,binary,5,0
student,52,32,131,3,1,G1,binary,5,0
student,52,32,131,3,2,G2,binary,5,0
student,52,32,131,3,3,G3,binary,5,0
student,53,32,131,3,1,G1,binary,5,0
student,53,32,131,3,2,G2,binary,5,0
student,53,32,131,3,3,G3,binary,4,0
student,54,32,131,3,1,G1,binary,5,0
student,54,32,131,3,2,G2,binary,5,0
student,54,32,131,3,3,G3,binary,5,0
student,55,32,131,3,1,G1,binary,5,0
student,55,32,131,3,2,G2,binary,5,0
student,55,32,131,3,3,G3,binary,5,0
student,56,32,131,3,1,G1,binary,5,0
student,56,32,131,3,2,G2,binary,5,0
student,56,32,131,3,3,G3,binary,5,0
student,57,32,131,3,1,G1,binary,5,0
student,57,32,131,3,2,G2,binary,5,0
student,57,32,131,3,3,G3,binary,5,0
student,58,32,131,3,1,G1,binary,5,0
student,58,32,131,3,2,G2,binary,5,0
student,58,32,131,3,3,G3,binary,5,0
student,59,32,131,3,1,G1,binary,5,0
student,59,32,131,3,2,G2,binary,5,0
student,59,32,131,3,3,G3,binary,5,0
student,60,32,131,3,1,G1,binary,5,0
student,60,32,131,3,2,G2,binary,5,0
student,60,32,131,3,3,G3,binary,5,0
student,61,32,131,3,1,G1,binary,5,0
student,61,32,131,3,2,G2,binary,5,0
student,61,32,131,3,3,G3,binary,4,0
student,62,32,131,3,1,G1,binary,5,0
student,62,32,131,3,2,G2,binary,5,0
student,62,32,131,3,3,G3,binary,5,0
student,63,32,131,3,1,G1,binary,5,0
student,63,32,131,3,2,G2,binary,5,0
student,63,32,131,3,3,G3,binary,5,0
student,64,32,131,3,1,G1,binary,5,0
student,64,32,131,3,2,G2,binary,5,0
student,64,32,131,3,3,G3,binary,5,0
student,65,32,131,3,1,G1,binary,5,0
student,65,32,131,3,2,G2,binary,5,0
student,65,32,131,3,3,G3,binary,5,0
student,66,32,131,3,1,G1,binary,5,0
student,66,32,131,3,2,G2,binary,5,0
student,66,32,131,3,3,G3,binary,5,0
student,67,32,131,3,1,G1,binary,6,0
student,67,32,131,3,2,G2,binary,5,0
student,67,32,131,3,3,G3,binary,5,0
student,68,32,131,3,1,G1,binary,5,0
student,68,32,131,3,2,G2,binary,5,0
student,68,32,131,3,3,G3,binary,5,0
student,69,32,131,3,1,G1,binary,5,0
student,69,32,131,3,2,G2,binary,5,0
student,69,32,131,3,3,G3,binary,5,0
student,70,32,131,3,1,G1,binary,5,0
student,70,32,131,3,2,G2,binary,5,0
student,70,32,131,3,3,G3,binary,5,0
student,71,32,131,3,1,G1,binary,5,0
student,71,32,131,3,2,G2,binary,5,0
student,71,32,131,3,3,G3,binary,5,0
student,72,32,131,3,1,G1,binary,5,0
student,72,32,131,3,2,G2,binary,5,0
student,72,32,131,3,3,G3,binary,5,0
student,73,32,131,3,1,G1,binary,5,0
student,73,32,131,3,2,G2,binary,5,0
student,73,32,131,3,3,G3,binary,5,0
student,74,32,131,3,1,G1,binary,5,0
student,74,32,131,3,2,G2,binary,5,0
student,74,32,131,3,3,G3,binary,5,0
student,75,32,131,3,1,G1,binary,5,0
student,75,32,131,3,2,G2,binary,5,0
student,75,32,131,3,3,G3,binary,5,0
student,76,32,131,3,1,G1,binary,5,0
student,76,32,131,3,2,G2,binary,5,0
student,76,32,131,3,3,G3,binary,5,0
student,77,32,131,3,1,G1,binary,5,0
student,77,32,131,3,2,G2,binary,5,0
student,77,32,131,3,3,G3,binary,5,0
student,78,32,131,3,1,G1,binary,5,0
student,78,32,131,3,2,G2,binary,5,0
student,78,32,131,3,3,G3,binary,5,0
student,79,32,131,3,1,G1,binary,5,0
student,79,32,131,3,2,G2,binary,5,0
student,79,32,131,3,3,G3,binary,5,0
student,80,32,131,3,1,G1,binary,5,0
student,80,32,131,3,2,G2,binary,5,0
student,80,32,131,3,3,G3,binary,5,0
student,81,32,131,3,1,G1,binary,5,0
student,81,32,131,3,2,G2,binary,5,0
student,81,32,131,3,3,G3,binary,5,0
student,82,32,131,3,1,G1,binary,5,0
student,82,32,131,3,2,G2,binary,5,0
student,82,32,131,3,3,G3,binary,5,0
student,83,32,131,3,1,G1,binary,5,0
student,83,32,131,3,2,G2,binary,5,0
student,83,32,131,3,3,G3,binary,5,0
student,84,32,131,3,1,G1,binary,5,0
student,84,32,131,3,2,G2,binary,5,0
student,84,32,131,3,3,G3,binary,5,0
student,85,32,131,3,1,G1,binary,5,0
student,85,32,131,3,2,G2,binary,5,0
student,85,32,131,3,3,G3,binary,5,0
student,86,32,131,3,1,G1,binary,5,0
student,86,32,131,3,2,G2,binary,5,0
student,86,32,131,3,3,G3,binary,5,0
student,87,32,131,3,1,G1,binary,5,0
student,87,32,131,3,2,G2,binary,5,0
student,87,32,131,3,3,G3,binary,5,0
student,88,32,131,3,1,G1,binary,5,0
student,88,32,131,3,2,G2,binary,5,0
student,88,32,131,3,3,G3,binary,5,0
student,89,32,131,3,1,G1,binary,5,0
student,89,32,131,3,2,G2,binary,5,0
student,89,32,131,3,3,G3,binary,5,0
student,90,32,131,3,1,G1,binary,5,0
student,90,32,131,3,2,G2,binary,5,0
student,90,32,131,3,3,G3,binary,5,0
student,91,32,131,3,1,G1,binary,5,0
student,91,32,131,3,2,G2,binary,5,0
student,91,32,131,3,3,G3,binary,5,0
student,92,32,131,3,1,G1,binary,5,0
student,92,32,131,3,2,G2,binary,5,0
student,92,32,131,3,3,G3,binary,5,0
student,93,32,131,3,1,G1,binary,5,0
student,93,32,131,3,2,G2,binary,5,0
student,93,32,131,3,3,G3,binary,5,0
student,94,32,131,3,1,G1,binary,5,0
student,94,32,131,3,2,G2,binary,5,0
student,94,32,131,3,3,G3,binary,5,0
student,95,32,131,3,1,G1,binary,5,0
student,95,32,131,3,2,G2,binary,5,0
student,95,32,131,3,3,G3,binary,5,0
student,96,32,131,3,1,G1,binary,5,0
student,96,32,131,3,2,G2,binary,5,0
student,96,32,131,3,3,G3,binary,5,0
student,97,32,131,3,1,G1,binary,5,0
student,97,32,131,3,2,G2,binary,5,0
student,97,32,131,3,3,G3,binary,5,0
student,98,32,131,3,1,G1,binary,5,0
student,98,32,131,3,2,G2,binary,5,0
student,98,32,131,3,3,G3,binary,5,0
student,99,32,131,3,1,G1,binary,5,0
student,99,32,131,3,2,G2,binary,5,0
student,99,32,131,3,3,G3,binary,5,0
student,100,32,131,3,1,G1,binary,5,0
student,100,32,131,3,2,G2,binary,5,0
student,100,32,131,3,3,G3,binary,5,0
student,101,32,131,3,1,G1,binary,5,0
student,101,32,131,3,2,G2,binary,6,0
student,101,32,131,3,3,G3,binary,5,0
student,102,32,131,3,1,G1,binary,5,0
student,102,32,131,3,2,G2,binary,5,0
student,102,32,131,3,3,G3,binary,5,0
student,103,32,131,3,1,G1,binary,5,0
student,103,32,131,3,2,G2,binary,5,0
student,103,32,131,3,3,G3,binary,5,0
student,104,32,131,3,1,G1,binary,5,0
student,104,32,131,3,2,G2,binary,5,0
student,104,32,131,3,3,G3,binary,5,0
student,105,32,131,3,1,G1,binary,5,0
student,105,32,131,3,2,G2,binary,5,0
student,105,32,131,3,3,G3,binary,5,0
student,106,32,131,3,1,G1,binary,5,0
student,106,32,131,3,2,G2,binary,5,0
student,106,32,131,3,3,G3,binary,5,0
student,107,32,131,3,1,G1,binary,6,0
student,107,32,131,3,2,G2,binary,5,0
student,107,32,131,3,3,G3,binary,5,0
student,108,32,131,3,1,G1,binary,5,0
student,108,32,131,3,2,G2,binary,5,0
student,108,32,131,3,3,G3,binary,5,0
student,109,32,131,3,1,G1,binary,5,0
student,109,32,131,3,2,G2,binary,5,0
student,109,32,131,3,3,G3,binary,5,0
student,110,32,131,3,1,G1,binary,5,0
student,110,32,131,3,2,G2,binary,5,0
student,110,32,131,3,3,G3,binary,5,0
student,111,32,131,3,1,G1,binary,5,0
student,111,32,131,3,2,G2,binary,5,0
student,111,32,131,3,3,G3,binary,5,0
student,112,32,131,3,1,G1,binary,5,0
student,112,32,131,3,2,G2,binary,5,0
student,112,32,131,3,3,G3,binary,5,0
student,113,32,131,3,1,G1,binary,5,0
student,113,32,131,3,2,G2,binary,5,0
student,113,32,131,3,3,G3,binary,5,0
student,114,32,131,3,1,G1,binary,5,0
student,114,32,131,3,2,G2,binary,5,0
student,114,32,131,3,3,G3,binary,5,0
student,115,32,131,3,1,G1,binary,5,0
student,115,32,131,3,2,G2,binary,5,0
student,115,32,131,3,3,G3,binary,5,0
student,116,32,131,3,1,G1,binary,5,0
student,116,32,131,3,2,G2,binary,5,0
student,116,32,131,3,3,G3,binary,5,0
student,117,32,131,3,1,G1,binary,5,0
student,117,32,131,3,2,G2,binary,5,0
student,117,32,131,3,3,G3,binary,5,0
student,118,32,131,3,1,G1,binary,5,0
student,118,32,131,3,2,G2,binary,5,0
student,118,32,131,3,3,G3,binary,5,0
student,119,32,131,3,1,G1,binary,5,0
student,119,32,131,3,2,G2,binary,5,0
student,119,32,131,3,3,G3,binary,5,0
student,120,32,131,3,1,G1,binary,5,0
student,120,32,131,3,2,G2,binary,5,0
student,120,32,131,3,3,G3,binary,5,0
student,121,32,131,3,1,G1,binary,5,0
student,121,32,131,3,2,G2,binary,5,0
student,121,32,131,3,3,G3,binary,5,0
student,122,32,131,3,1,G1,binary,5,0
student,122,32,131,3,2,G2,binary,5,0
student,122,32,131,3,3,G3,binary,5,0
student,123,32,131,3,1,G1,binary,5,0
student,123,32,131,3,2,G2,binary,5,0
student,123,32,131,3,3,G3,binary,5,0
student,124,32,131,3,1,G1,binary,5,0
student,124,32,131,3,2,G2,binary,5,0
student,124,32,131,3,3,G3,binary,5,0
student,125,32,131,3,1,G1,binary,5,0
student,125,32,131,3,2,G2,binary,5,0
student,125,32,131,3,3,G3,binary,5,0
student,126,32,131,3,1,G1,binary,5,0
student,126,32,131,3,2,G2,binary,5,0
student,126,32,131,3,3,G3,binary,5,0
student,127,32,131,3,1,G1,binary,5,0
student,127,32,131,3,2,G2,binary,5,0
student,127,32,131,3,3,G3,binary,6,0
student,128,32,131,3,1,G1,binary,5,0
student,128,32,131,3,2,G2,binary,5,0
student,128,32,131,3,3,G3,binary,5,0
student,129,32,131,3,1,G1,binary,5,0
student,129,32,131,3,2,G2,binary,5,0
student,129,32,131,3,3,G3,binary,5,0
student,130,32,131,3,1,G1,binary,5,0
student,130,32,131,3,2,G2,binary,5,0
student,130,32,131,3,3,G3,binary,5,0
student,131,32,131,3,1,G1,binary,5,0
student,131,32,131,3,2,G2,binary,5,0
student,131,32,131,3,3,G3,binary,5,0
student,132,32,131,3,1,G1,binary,5,0
student,132,32,131,3,2,G2,binary,5,0
student,132,32,131,3,3,G3,binary,5,0
student,133,32,131,3,1,G1,binary,5,0
student,133,32,131,3,2,G2,binary,5,0
student,133,32,131,3,3,G3,binary,5,0
student,134,32,131,3,1,G1,binary,5,0
student,134,32,131,3,2,G2,binary,5,0
student,134,32,131,3,3,G3,binary,5,0
student,135,32,131,3,1,G1,binary,5,0
student,135,32,131,3,2,G2,binary,5,0
student,135,32,131,3,3,G3,binary,5,0
student,136,32,131,3,1,G1,binary,6,0
student,136,32,131,3,2,G2,binary,5,0
student,136,32,131,3,3,G3,binary,5,0
student,137,32,131,3,1,G1,binary,5,0
student,137,32,131,3,2,G2,binary,5,0
student,137,32,131,3,3,G3,binary,5,0
student,138,32,131,3,1,G1,binary,5,0
student,138,32,131,3,2,G2,binary,5,0
student,138,32,131,3,3,G3,binary,5,0
student,139,32,131,3,1,G1,binary,5,0
student,139,32,131,3,2,G2,binary,5,0
student,139,32,131,3,3,G3,binary,5,0
student,140,32,131,3,1,G1,binary,5,0
student,140,32,131,3,2,G2,binary,5,0
student,140,32,131,3,3,G3,binary,5,0
student,141,32,131,3,1,G1,binary,6,0
student,141,32,131,3,2,G2,binary,5,0
student,141,32,131,3,3,G3,binary,5,0
student,142,32,131,3,1,G1,binary,5,0
student,142,32,131,3,2,G2,binary,5,0
student,142,32,131,3,3,G3,binary,5,0
student,143,32,131,3,1,G1,binary,5,0
student,143,32,131,3,2,G2,binary,5,0
student,143,32,131,3,3,G3,binary,5,0
student,144,32,131,3,1,G1,binary,5,0
student,144,32,131,3,2,G2,binary,5,0
student,144,32,131,3,3,G3,binary,4,0
student,145,32,131,3,1,G1,binary,5,0
student,145,32,131,3,2,G2,binary,5,0
student,145,32,131,3,3,G3,binary,5,0
student,146,32,131,3,1,G1,binary,5,0
student,146,32,131,3,2,G2,binary,5,0
student,146,32,131,3,3,G3,binary,5,0
student,147,32,131,3,1,G1,binary,5,0
student,147,32,131,3,2,G2,binary,5,0
student,147,32,131,3,3,G3,binary,5,0
student,148,32,131,3,1,G1,binary,5,0
student,148,32,131,3,2,G2,binary,5,0
student,148,32,131,3,3,G3,binary,5,0
student,149,32,131,3,1,G1,binary,5,0
student,149,32,131,3,2,G2,binary,5,0
student,149,32,131,3,3,G3,binary,5,0
student,150,32,131,3,1,G1,binary,5,0
student,150,32,131,3,2,G2,binary,5,0
student,150,32,131,3,3,G3,binary,5,0
student,151,32,131,3,1,G1,binary,5,0
student,151,32,131,3,2,G2,binary,5,0
student,151,32,131,3,3,G3,binary,5,0
student,152,32,131,3,1,G1,binary,5,0
student,152,32,131,3,2,G2,binary,5,0
student,152,32,131,3,3,G3,binary,5,0
student,153,32,131,3,1,G1,binary,5,0
student,153,32,131,3,2,G2,binary,4,0
student,153,32,131,3,3,G3,binary,5,0
student,154,32,131,3,1,G1,binary,5,0
student,154,32,131,3,2,G2,binary,5,0
student,154,32,131,3,3,G3,binary,5,0
student,155,32,131,3,1,G1,binary,5,0
student,155,32,131,3,2,G2,binary,5,0
student,155,32,131,3,3,G3,binary,5,0
student,156,32,131,3,1,G1,binary,5,0
student,156,32,131,3,2,G2,binary,5,0
student,156,32,131,3,3,G3,binary,5,0
student,157,32,131,3,1,G1,binary,5,0
student,157,32,131,3,2,G2,binary,5,0
student,157,32,131,3,3,G3,binary,5,0
student,158,32,131,3,1,G1,binary,5,0
student,158,32,131,3,2,G2,binary,5,0
student,158,32,131,3,3,G3,binary,5,0
student,159,32,131,3,1,G1,binary,5,0
student,159,32,131,3,2,G2,binary,5,0
student,159,32,131,3,3,G3,binary,5,0
student,160,32,131,3,1,G1,binary,5,0
student,160,32,131,3,2,G2,binary,5,0
student,160,32,131,3,3,G3,binary,5,0
student,161,32,131,3,1,G1,binary,5,0
student,161,32,131,3,2,G2,binary,5,0
student,161,32,131,3,3,G3,binary,5,0
student,162,32,131,3,1,G1,binary,5,0
student,162,32,131,3,2,G2,binary,5,0
student,162,32,131,3,3,G3,binary,5,0
student,163,32,131,3,1,G1,binary,5,0
student,163,32,131,3,2,G2,binary,5,0
student,163,32,131,3,3,G3,binary,5,0
student,164,32,131,3,1,G1,binary,5,0
student,164,32,131,3,2,G2,binary,5,0
student,164,32,131,3,3,G3,binary,5,0
student,165,32,131,3,1,G1,binary,5,0
student,165,32,131,3,2,G2,binary,5,0
student,165,32,131,3,3,G3,binary,5,0
student,166,32,131,3,1,G1,binary,5,0
student,166,32,131,3,2,G2,binary,5,0
student,166,32,131,3,3,G3,binary,5,0
student,167,32,131,3,1,G1,binary,5,0
student,167,32,131,3,2,G2,binary,5,0
student,167,32,131,3,3,G3,binary,5,0
student,168,32,131,3,1,G1,binary,5,0
student,168,32,131,3,2,G2,binary,5,0
student,168,32,131,3,3,G3,binary,5,0
student,169,32,131,3,1,G1,binary,5,0
student,169,32,131,3,2,G2,binary,5,0
student,169,32,131,3,3,G3,binary,5,0
student,170,32,131,3,1,G1,binary,5,0
student,170,32,131,3,2,G2,binary,5,0
student,170,32,131,3,3,G3,binary,5,0
student,171,32,131,3,1,G1,binary,5,0
student,171,32,131,3,2,G2,binary,5,0
student,171,32,131,3,3,G3,binary,5,0
student,172,32,131,3,1,G1,binary,5,0
