alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,1,48.604562802554724,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,2,36.0705849173822,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,3,35.94182506151148,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,4,37.790911970851816,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,5,34.8036129285732,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,6,25.230626633535643,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,7,28.234718123070166,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,8,28.563462324049734,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,9,14.276592811273268,0.5,1.5,True,7200,800
0.1,10,30,6,Point_CHR,Gaussian,absolute_residual,10,6.38779091010388,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,1,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,2,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,3,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,4,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,5,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,6,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,7,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,8,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,9,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Unscaled,Gaussian,absolute_residual,10,18.29794531832934,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,1,25.275241808578922,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,2,15.829430985452802,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,3,20.658371769894075,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,4,37.790911970851816,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,5,18.240807229766336,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,6,13.207481965313843,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,7,9.226271352551429,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,8,9.333695240779903,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,9,4.665168559237927,0.5,1.5,True,7200,800
0.1,10,30,6,Empirical_copula,Gaussian,absolute_residual,10,2.087341266276873,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,1,34.235001809412964,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,2,29.36868979503133,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,3,24.38935673288796,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,4,24.432258779429844,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,5,19.064345998509815,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,6,14.78726723575026,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,7,12.293608578173448,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,8,8.283530238501404,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,9,6.504943882705356,0.5,1.5,True,7200,800
0.1,10,30,7,TSCP_R,Gaussian,absolute_residual,10,3.1798766472424838,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,1,37.45887632397063,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,2,25.31007938775534,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,3,29.820876090650927,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,4,19.065118346019112,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,5,17.67122585562843,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,6,17.213219953143653,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,7,11.564194924706335,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,8,8.598794791697948,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,9,6.146162251268406,0.5,1.5,True,7200,800
0.1,10,30,7,Point_CHR,Gaussian,absolute_residual,10,2.881692641370734,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,1,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,2,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,3,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,4,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,5,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,6,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,7,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,8,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,9,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Unscaled,Gaussian,absolute_residual,10,21.08799592343818,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,1,26.455894688382543,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,2,25.31007938775534,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,3,21.061442167839665,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,4,17.198615496519032,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,5,12.480568990051665,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,6,12.157095434198073,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,7,8.167386561144156,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,8,6.0730281252617,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,9,5.120791393298809,0.5,1.5,True,7200,800
0.1,10,30,7,Empirical_copula,Gaussian,absolute_residual,10,2.7424486321521706,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,1,24.234642843101504,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,2,28.900094460106576,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,3,19.94068146737798,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,4,20.211388043557946,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,5,18.652855379974422,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,6,10.982184357722476,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,7,9.973485075021674,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,8,7.301759514835527,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,9,6.087129817604212,0.5,1.5,True,7200,800
0.1,10,30,8,TSCP_R,Gaussian,absolute_residual,10,2.8120056253407206,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,1,35.31627782297923,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,2,39.217577195348674,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,3,33.61684625157415,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,4,30.84370793995772,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,5,39.09028702605845,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,6,15.827865701198835,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,7,14.443661752803113,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,8,9.683535698236653,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,9,7.028506911874993,0.5,1.5,True,7200,800
0.1,10,30,8,Point_CHR,Gaussian,absolute_residual,10,2.4076760247879267,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,1,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,2,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,3,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,4,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,5,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,6,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,7,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,8,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,9,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Unscaled,Gaussian,absolute_residual,10,24.104364257562732,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,1,21.777185322171313,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,2,25.64700528650947,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,3,20.729259590633525,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,4,19.019250760178874,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,5,24.104364257476874,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,6,9.759985646198793,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,7,8.906439696113388,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,8,5.97118848513384,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,9,4.759055403353049,0.5,1.5,True,7200,800
0.1,10,30,8,Empirical_copula,Gaussian,absolute_residual,10,2.4076760247879267,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,1,26.203187125811887,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,2,25.156413566260763,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,3,26.16048674017374,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,4,15.404955619976603,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,5,16.511107255561175,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,6,13.715364413365743,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,7,10.495276004182417,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,8,8.680387125410691,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,9,5.1158421109013,0.5,1.5,True,7200,800
0.1,10,30,9,TSCP_R,Gaussian,absolute_residual,10,3.8632264422962104,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,1,37.33198533536073,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,2,33.60624986694603,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,3,49.3531951063801,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,4,14.253726655621328,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,5,13.3119791147302,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,6,14.880931114559527,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,7,13.735200686169694,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,8,14.125894756813778,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,9,6.654178412058474,0.5,1.5,True,7200,800
0.1,10,30,9,Point_CHR,Gaussian,absolute_residual,10,4.012832963559731,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,1,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,2,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,3,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,4,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,5,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,6,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,7,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,8,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,9,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Unscaled,Gaussian,absolute_residual,10,20.926709818183834,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,1,20.926709818137162,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,2,21.544935111769806,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,3,27.665284428654775,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,4,11.993734619918222,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,5,13.3119791147302,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,6,11.465191697295003,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,7,8.008513182342568,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,8,7.918370744065086,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,9,4.166401877905651,0.5,1.5,True,7200,800
0.1,10,30,9,Empirical_copula,Gaussian,absolute_residual,10,3.331915485819949,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,1,23.332126742186848,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,2,24.172654878797935,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,3,17.071349493730352,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,4,16.84645939320462,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,5,16.125897790925332,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,6,10.992588214117447,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,7,10.362305744516853,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,8,8.223545544155067,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,9,6.374043018698005,0.5,1.5,True,7200,800
0.1,10,30,10,TSCP_R,Gaussian,absolute_residual,10,2.109686833028083,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,1,46.96332748489632,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,2,55.08708500107207,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,3,55.27690276959962,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,4,43.17251876435056,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,5,29.862409590470467,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,6,21.670624919367356,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,7,26.64610716428148,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,8,9.853139685130436,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,9,12.290110119686329,0.5,1.5,True,7200,800
0.1,10,30,10,Point_CHR,Gaussian,absolute_residual,10,4.4750745347273195,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,1,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,2,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,3,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,4,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,5,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,6,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,7,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,8,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,9,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Unscaled,Gaussian,absolute_residual,10,17.590650749401448,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,1,17.590650749324052,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,2,19.33023665699962,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,3,19.396844327150795,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,4,15.149376750964622,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,5,12.016934607120287,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,6,8.121221269668933,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,7,10.211686175805344,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,8,9.853139685130436,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,9,4.833247438789485,0.5,1.5,True,7200,800
0.1,10,30,10,Empirical_copula,Gaussian,absolute_residual,10,1.6062254241563547,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,1,23.995107128562644,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,2,23.118891391388075,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,3,18.831015897321116,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,4,14.556212069058208,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,5,17.880518465282684,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,6,13.964392779676016,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,7,10.54141191643931,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,8,9.836138076430796,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,9,3.9202257879267712,0.5,1.5,True,7200,800
0.1,10,30,11,TSCP_R,Gaussian,absolute_residual,10,2.5880842167159788,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,1,32.33330542506016,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,2,32.10651466603561,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,3,23.458255427497463,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,4,13.846251755117724,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,5,25.526371019446202,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,6,21.84618092101497,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,7,16.180724998573567,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,8,15.115126618470484,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,9,5.427137332969265,0.5,1.5,True,7200,800
0.1,10,30,11,Point_CHR,Gaussian,absolute_residual,10,3.8051389156753763,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,1,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,2,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,3,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,4,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,5,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,6,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,7,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,8,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,9,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Unscaled,Gaussian,absolute_residual,10,18.681699842641525,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,1,18.385973643226272,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,2,22.75388649601608,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,3,18.220584991481815,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,4,13.846251755117724,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,5,18.68169984257714,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,6,12.426005416675215,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,7,9.20098887017867,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,8,8.595048231778769,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,9,3.0860811367836387,0.5,1.5,True,7200,800
0.1,10,30,11,Empirical_copula,Gaussian,absolute_residual,10,2.1637498205858705,0.5,1.5,True,7200,800
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,1,40.128602077805624,0.5,1.5,True,7200,800
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,2,25.458343866175937,0.5,1.5,True,7200,800
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,3,22.625345414301993,0.5,1.5,True,7200,800
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,4,26.875028334800902,0.5,1.5,True,7200,800
0.1,10,30,12,TSCP_R,Gaussian,absolute_residual,5,18.154236188482322,0.5,1.5,True,7200,800
