dataset,trial,n_cal,n_test,n_dim,alpha,repeat,runtime_ms,regime
student,74,32,131,3,0.1,6,0.5866,binary_only
student,75,32,131,3,0.1,0,0.5545,binary_only
student,75,32,131,3,0.1,1,0.5584,binary_only
student,75,32,131,3,0.1,2,0.5376,binary_only
student,75,32,131,3,0.1,3,0.5367,binary_only
student,75,32,131,3,0.1,4,0.5773,binary_only
student,75,32,131,3,0.1,5,0.5352,binary_only
student,75,32,131,3,0.1,6,0.5293,binary_only
student,76,32,131,3,0.1,0,0.6428,binary_only
student,76,32,131,3,0.1,1,0.6089,binary_only
student,76,32,131,3,0.1,2,0.5912,binary_only
student,76,32,131,3,0.1,3,0.6034,binary_only
student,76,32,131,3,0.1,4,0.5851,binary_only
student,76,32,131,3,0.1,5,0.575,binary_only
student,76,32,131,3,0.1,6,0.6019,binary_only
student,77,32,131,3,0.1,0,0.5995,binary_only
student,77,32,131,3,0.1,1,1.1722,binary_only
student,77,32,131,3,0.1,2,0.6219,binary_only
student,77,32,131,3,0.1,3,0.6162,binary_only
student,77,32,131,3,0.1,4,0.5863,binary_only
student,77,32,131,3,0.1,5,0.6723,binary_only
student,77,32,131,3,0.1,6,0.6296,binary_only
student,78,32,131,3,0.1,0,0.597,binary_only
student,78,32,131,3,0.1,1,0.6727,binary_only
student,78,32,131,3,0.1,2,0.6257,binary_only
student,78,32,131,3,0.1,3,0.5864,binary_only
student,78,32,131,3,0.1,4,0.8337,binary_only
student,78,32,131,3,0.1,5,1.1669,binary_only
student,78,32,131,3,0.1,6,0.7607,binary_only
student,79,32,131,3,0.1,0,0.9262,binary_only
student,79,32,131,3,0.1,1,0.9398,binary_only
student,79,32,131,3,0.1,2,0.8087,binary_only
student,79,32,131,3,0.1,3,0.6942,binary_only
student,79,32,131,3,0.1,4,0.6361,binary_only
student,79,32,131,3,0.1,5,0.6557,binary_only
student,79,32,131,3,0.1,6,1.2536,binary_only
student,80,32,131,3,0.1,0,0.5663,binary_only
student,80,32,131,3,0.1,1,0.5852,binary_only
student,80,32,131,3,0.1,2,0.6056,binary_only
student,80,32,131,3,0.1,3,0.5547,binary_only
student,80,32,131,3,0.1,4,0.5588,binary_only
student,80,32,131,3,0.1,5,0.554,binary_only
student,80,32,131,3,0.1,6,1.1592,binary_only
student,81,32,131,3,0.1,0,0.7126,binary_only
student,81,32,131,3,0.1,1,0.6612,binary_only
student,81,32,131,3,0.1,2,0.6686,binary_only
student,81,32,131,3,0.1,3,0.8853,binary_only
student,81,32,131,3,0.1,4,0.7096,binary_only
student,81,32,131,3,0.1,5,0.672,binary_only
student,81,32,131,3,0.1,6,0.6449,binary_only
student,82,32,131,3,0.1,0,0.5783,binary_only
student,82,32,131,3,0.1,1,0.5394,binary_only
student,82,32,131,3,0.1,2,0.5354,binary_only
student,82,32,131,3,0.1,3,0.5524,binary_only
student,82,32,131,3,0.1,4,0.5525,binary_only
student,82,32,131,3,0.1,5,0.5386,binary_only
student,82,32,131,3,0.1,6,0.5218,binary_only
student,83,32,131,3,0.1,0,0.5837,binary_only
student,83,32,131,3,0.1,1,0.5875,binary_only
student,83,32,131,3,0.1,2,0.5553,binary_only
student,83,32,131,3,0.1,3,0.6177,binary_only
student,83,32,131,3,0.1,4,0.6199,binary_only
student,83,32,131,3,0.1,5,0.565,binary_only
student,83,32,131,3,0.1,6,0.5568,binary_only
student,84,32,131,3,0.1,0,0.6415,binary_only
student,84,32,131,3,0.1,1,0.6043,binary_only
student,84,32,131,3,0.1,2,0.6061,binary_only
student,84,32,131,3,0.1,3,0.6209,binary_only
student,84,32,131,3,0.1,4,0.5901,binary_only
student,84,32,131,3,0.1,5,0.7955,binary_only
student,84,32,131,3,0.1,6,0.8122,binary_only
student,85,32,131,3,0.1,0,0.5632,binary_only
student,85,32,131,3,0.1,1,0.551,binary_only
student,85,32,131,3,0.1,2,0.555,binary_only
student,85,32,131,3,0.1,3,0.6254,binary_only
student,85,32,131,3,0.1,4,0.5897,binary_only
student,85,32,131,3,0.1,5,0.591,binary_only
student,85,32,131,3,0.1,6,0.6056,binary_only
student,86,32,131,3,0.1,0,1.0895,binary_only
student,86,32,131,3,0.1,1,0.6216,binary_only
student,86,32,131,3,0.1,2,0.6014,binary_only
student,86,32,131,3,0.1,3,0.5645,binary_only
student,86,32,131,3,0.1,4,0.5701,binary_only
student,86,32,131,3,0.1,5,0.5626,binary_only
student,86,32,131,3,0.1,6,0.8539,binary_only
student,87,32,131,3,0.1,0,0.6581,binary_only
student,87,32,131,3,0.1,1,0.6597,binary_only
student,87,32,131,3,0.1,2,0.6287,binary_only
student,87,32,131,3,0.1,3,0.6379,binary_only
student,87,32,131,3,0.1,4,0.6244,binary_only
student,87,32,131,3,0.1,5,0.8242,binary_only
student,87,32,131,3,0.1,6,0.8086,binary_only
student,88,32,131,3,0.1,0,0.5134,binary_only
student,88,32,131,3,0.1,1,0.5387,binary_only
student,88,32,131,3,0.1,2,0.6383,binary_only
student,88,32,131,3,0.1,3,0.5262,binary_only
student,88,32,131,3,0.1,4,0.5131,binary_only
student,88,32,131,3,0.1,5,0.5422,binary_only
student,88,32,131,3,0.1,6,0.5053,binary_only
student,89,32,131,3,0.1,0,0.9191,binary_only
student,89,32,131,3,0.1,1,0.6458,binary_only
student,89,32,131,3,0.1,2,0.6423,binary_only
student,89,32,131,3,0.1,3,0.62,binary_only
student,89,32,131,3,0.1,4,0.6152,binary_only
student,89,32,131,3,0.1,5,0.643,binary_only
student,89,32,131,3,0.1,6,0.6312,binary_only
student,90,32,131,3,0.1,0,0.5718,binary_only
student,90,32,131,3,0.1,1,0.5436,binary_only
student,90,32,131,3,0.1,2,0.5602,binary_only
student,90,32,131,3,0.1,3,1.2389,binary_only
student,90,32,131,3,0.1,4,0.6915,binary_only
student,90,32,131,3,0.1,5,0.5747,binary_only
student,90,32,131,3,0.1,6,0.5539,binary_only
student,91,32,131,3,0.1,0,0.5746,binary_only
student,91,32,131,3,0.1,1,0.5795,binary_only
student,91,32,131,3,0.1,2,0.9357,binary_only
student,91,32,131,3,0.1,3,0.5996,binary_only
student,91,32,131,3,0.1,4,0.5994,binary_only
student,91,32,131,3,0.1,5,0.5549,binary_only
student,91,32,131,3,0.1,6,0.5516,binary_only
student,92,32,131,3,0.1,0,0.5787,binary_only
student,92,32,131,3,0.1,1,0.5862,binary_only
student,92,32,131,3,0.1,2,0.5635,binary_only
student,92,32,131,3,0.1,3,0.5587,binary_only
student,92,32,131,3,0.1,4,0.5874,binary_only
student,92,32,131,3,0.1,5,0.5771,binary_only
student,92,32,131,3,0.1,6,0.7176,binary_only
student,93,32,131,3,0.1,0,0.6441,binary_only
student,93,32,131,3,0.1,1,1.2931,binary_only
student,93,32,131,3,0.1,2,0.8497,binary_only
student,93,32,131,3,0.1,3,0.6701,binary_only
student,93,32,131,3,0.1,4,0.6576,binary_only
student,93,32,131,3,0.1,5,0.6384,binary_only
student,93,32,131,3,0.1,6,0.8074,binary_only
student,94,32,131,3,0.1,0,0.5992,binary_only
student,94,32,131,3,0.1,1,0.6119,binary_only
student,94,32,131,3,0.1,2,1.0944,binary_only
student,94,32,131,3,0.1,3,0.6496,binary_only
student,94,32,131,3,0.1,4,0.6117,binary_only
student,94,32,131,3,0.1,5,0.9863,binary_only
student,94,32,131,3,0.1,6,0.6387,binary_only
student,95,32,131,3,0.1,0,0.6482,binary_only
student,95,32,131,3,0.1,1,0.6205,binary_only
student,95,32,131,3,0.1,2,0.5703,binary_only
student,95,32,131,3,0.1,3,0.5552,binary_only
student,95,32,131,3,0.1,4,0.5507,binary_only
student,95,32,131,3,0.1,5,0.9771,binary_only
student,95,32,131,3,0.1,6,0.7689,binary_only
student,96,32,131,3,0.1,0,0.5714,binary_only
student,96,32,131,3,0.1,1,0.5531,binary_only
student,96,32,131,3,0.1,2,0.5758,binary_only
student,96,32,131,3,0.1,3,0.5579,binary_only
student,96,32,131,3,0.1,4,0.6485,binary_only
student,96,32,131,3,0.1,5,0.651,binary_only
student,96,32,131,3,0.1,6,0.833,binary_only
student,97,32,131,3,0.1,0,0.6003,binary_only
student,97,32,131,3,0.1,1,0.6759,binary_only
student,97,32,131,3,0.1,2,0.6013,binary_only
student,97,32,131,3,0.1,3,0.5984,binary_only
student,97,32,131,3,0.1,4,0.6145,binary_only
student,97,32,131,3,0.1,5,0.586,binary_only
student,97,32,131,3,0.1,6,0.5737,binary_only
student,98,32,131,3,0.1,0,0.5992,binary_only
student,98,32,131,3,0.1,1,0.5968,binary_only
student,98,32,131,3,0.1,2,0.632,binary_only
student,98,32,131,3,0.1,3,0.5939,binary_only
student,98,32,131,3,0.1,4,0.5828,binary_only
student,98,32,131,3,0.1,5,0.8957,binary_only
student,98,32,131,3,0.1,6,0.6491,binary_only
student,99,32,131,3,0.1,0,0.678,binary_only
student,99,32,131,3,0.1,1,0.8105,binary_only
student,99,32,131,3,0.1,2,0.6866,binary_only
student,99,32,131,3,0.1,3,0.6373,binary_only
student,99,32,131,3,0.1,4,0.6113,binary_only
student,99,32,131,3,0.1,5,0.6496,binary_only
student,99,32,131,3,0.1,6,0.6453,binary_only
student,100,32,131,3,0.1,0,0.6125,binary_only
student,100,32,131,3,0.1,1,0.5926,binary_only
student,100,32,131,3,0.1,2,0.5832,binary_only
student,100,32,131,3,0.1,3,0.6049,binary_only
student,100,32,131,3,0.1,4,0.5802,binary_only
student,100,32,131,3,0.1,5,0.5712,binary_only
student,100,32,131,3,0.1,6,0.8904,binary_only
student,101,32,131,3,0.1,0,0.6514,binary_only
student,101,32,131,3,0.1,1,0.6669,binary_only
student,101,32,131,3,0.1,2,0.6371,binary_only
student,101,32,131,3,0.1,3,0.6365,binary_only
student,101,32,131,3,0.1,4,0.6113,binary_only
student,101,32,131,3,0.1,5,0.6036,binary_only
student,101,32,131,3,0.1,6,0.6145,binary_only
student,102,32,131,3,0.1,0,0.6137,binary_only
student,102,32,131,3,0.1,1,0.7348,binary_only
student,102,32,131,3,0.1,2,0.6324,binary_only
student,102,32,131,3,0.1,3,0.6206,binary_only
student,102,32,131,3,0.1,4,0.5903,binary_only
student,102,32,131,3,0.1,5,1.1974,binary_only
student,102,32,131,3,0.1,6,0.623,binary_only
student,103,32,131,3,0.1,0,0.6304,binary_only
student,103,32,131,3,0.1,1,1.23,binary_only
student,103,32,131,3,0.1,2,0.642,binary_only
student,103,32,131,3,0.1,3,0.6349,binary_only
student,103,32,131,3,0.1,4,0.622,binary_only
student,103,32,131,3,0.1,5,0.6076,binary_only
student,103,32,131,3,0.1,6,0.6326,binary_only
student,104,32,131,3,0.1,0,0.5652,binary_only
student,104,32,131,3,0.1,1,0.5785,binary_only
student,104,32,131,3,0.1,2,0.5512,binary_only
student,104,32,131,3,0.1,3,0.5629,binary_only
student,104,32,131,3,0.1,4,0.5922,binary_only
student,104,32,131,3,0.1,5,0.5664,binary_only
student,104,32,131,3,0.1,6,0.557,binary_only
student,105,32,131,3,0.1,0,0.6541,binary_only
student,105,32,131,3,0.1,1,0.6118,binary_only
student,105,32,131,3,0.1,2,0.6291,binary_only
student,105,32,131,3,0.1,3,0.5993,binary_only
student,105,32,131,3,0.1,4,0.6039,binary_only
student,105,32,131,3,0.1,5,0.6237,binary_only
student,105,32,131,3,0.1,6,0.6605,binary_only
student,106,32,131,3,0.1,0,0.5948,binary_only
student,106,32,131,3,0.1,1,0.6545,binary_only
student,106,32,131,3,0.1,2,0.7175,binary_only
student,106,32,131,3,0.1,3,0.8535,binary_only
student,106,32,131,3,0.1,4,0.6364,binary_only
student,106,32,131,3,0.1,5,0.6344,binary_only
student,106,32,131,3,0.1,6,0.605,binary_only
student,107,32,131,3,0.1,0,0.6413,binary_only
student,107,32,131,3,0.1,1,0.6415,binary_only
student,107,32,131,3,0.1,2,0.6011,binary_only
student,107,32,131,3,0.1,3,0.6249,binary_only
student,107,32,131,3,0.1,4,0.5985,binary_only
student,107,32,131,3,0.1,5,1.2297,binary_only
student,107,32,131,3,0.1,6,0.8206,binary_only
student,108,32,131,3,0.1,0,0.6298,binary_only
student,108,32,131,3,0.1,1,0.6481,binary_only
student,108,32,131,3,0.1,2,0.6071,binary_only
student,108,32,131,3,0.1,3,0.5864,binary_only
student,108,32,131,3,0.1,4,0.6085,binary_only
student,108,32,131,3,0.1,5,0.6012,binary_only
student,108,32,131,3,0.1,6,0.5816,binary_only
student,109,32,131,3,0.1,0,0.57,binary_only
student,109,32,131,3,0.1,1,0.5861,binary_only
student,109,32,131,3,0.1,2,0.6321,binary_only
student,109,32,131,3,0.1,3,0.577,binary_only
student,109,32,131,3,0.1,4,0.5589,binary_only
student,109,32,131,3,0.1,5,0.5648,binary_only
student,109,32,131,3,0.1,6,0.5739,binary_only
student,110,32,131,3,0.1,0,0.8493,binary_only
student,110,32,131,3,0.1,1,0.6562,binary_only
student,110,32,131,3,0.1,2,0.6178,binary_only
student,110,32,131,3,0.1,3,0.6003,binary_only
student,110,32,131,3,0.1,4,0.59,binary_only
student,110,32,131,3,0.1,5,0.6088,binary_only
student,110,32,131,3,0.1,6,0.5815,binary_only
student,111,32,131,3,0.1,0,0.6461,binary_only
student,111,32,131,3,0.1,1,0.6061,binary_only
student,111,32,131,3,0.1,2,0.5954,binary_only
student,111,32,131,3,0.1,3,0.6301,binary_only
student,111,32,131,3,0.1,4,0.6004,binary_only
student,111,32,131,3,0.1,5,0.6028,binary_only
student,111,32,131,3,0.1,6,0.63,binary_only
student,112,32,131,3,0.1,0,0.5448,binary_only
student,112,32,131,3,0.1,1,0.5618,binary_only
student,112,32,131,3,0.1,2,0.554,binary_only
student,112,32,131,3,0.1,3,0.5372,binary_only
student,112,32,131,3,0.1,4,0.5319,binary_only
student,112,32,131,3,0.1,5,0.5511,binary_only
student,112,32,131,3,0.1,6,0.6479,binary_only
student,113,32,131,3,0.1,0,0.6419,binary_only
student,113,32,131,3,0.1,1,0.6734,binary_only
student,113,32,131,3,0.1,2,0.5898,binary_only
student,113,32,131,3,0.1,3,0.6058,binary_only
student,113,32,131,3,0.1,4,0.5816,binary_only
student,113,32,131,3,0.1,5,0.5964,binary_only
student,113,32,131,3,0.1,6,0.7628,binary_only
student,114,32,131,3,0.1,0,0.6603,binary_only
student,114,32,131,3,0.1,1,0.6658,binary_only
student,114,32,131,3,0.1,2,0.6591,binary_only
student,114,32,131,3,0.1,3,0.6215,binary_only
student,114,32,131,3,0.1,4,0.6262,binary_only
student,114,32,131,3,0.1,5,0.6327,binary_only
student,114,32,131,3,0.1,6,0.6234,binary_only
student,115,32,131,3,0.1,0,0.5761,binary_only
student,115,32,131,3,0.1,1,0.5715,binary_only
student,115,32,131,3,0.1,2,0.5645,binary_only
student,115,32,131,3,0.1,3,0.5844,binary_only
student,115,32,131,3,0.1,4,0.5542,binary_only
student,115,32,131,3,0.1,5,0.5639,binary_only
student,115,32,131,3,0.1,6,0.5832,binary_only
student,116,32,131,3,0.1,0,0.9971,binary_only
student,116,32,131,3,0.1,1,0.8071,binary_only
student,116,32,131,3,0.1,2,0.8448,binary_only
student,116,32,131,3,0.1,3,0.6493,binary_only
student,116,32,131,3,0.1,4,0.588,binary_only
student,116,32,131,3,0.1,5,0.6178,binary_only
student,116,32,131,3,0.1,6,0.5892,binary_only
student,117,32,131,3,0.1,0,0.6344,binary_only
student,117,32,131,3,0.1,1,0.6386,binary_only
student,117,32,131,3,0.1,2,0.6095,binary_only
student,117,32,131,3,0.1,3,0.6647,binary_only
student,117,32,131,3,0.1,4,0.7973,binary_only
student,117,32,131,3,0.1,5,0.6371,binary_only
student,117,32,131,3,0.1,6,0.8648,binary_only
student,118,32,131,3,0.1,0,0.6016,binary_only
student,118,32,131,3,0.1,1,0.6159,binary_only
student,118,32,131,3,0.1,2,0.6468,binary_only
student,118,32,131,3,0.1,3,0.5908,binary_only
student,118,32,131,3,0.1,4,0.5874,binary_only
student,118,32,131,3,0.1,5,0.6086,binary_only
student,118,32,131,3,0.1,6,0.5794,binary_only
student,119,32,131,3,0.1,0,0.6317,binary_only
student,119,32,131,3,0.1,1,0.6368,binary_only
student,119,32,131,3,0.1,2,0.6199,binary_only
student,119,32,131,3,0.1,3,0.8176,binary_only
student,119,32,131,3,0.1,4,0.6657,binary_only
student,119,32,131,3,0.1,5,0.5809,binary_only
student,119,32,131,3,0.1,6,0.5892,binary_only
student,120,32,131,3,0.1,0,0.6109,binary_only
student,120,32,131,3,0.1,1,0.5803,binary_only
student,120,32,131,3,0.1,2,0.5692,binary_only
student,120,32,131,3,0.1,3,0.5883,binary_only
student,120,32,131,3,0.1,4,0.5679,binary_only
student,120,32,131,3,0.1,5,0.5784,binary_only
student,120,32,131,3,0.1,6,0.5914,binary_only
student,121,32,131,3,0.1,0,0.6488,binary_only
student,121,32,131,3,0.1,1,0.6329,binary_only
student,121,32,131,3,0.1,2,0.6097,binary_only
student,121,32,131,3,0.1,3,0.629,binary_only
student,121,32,131,3,0.1,4,0.6036,binary_only
student,121,32,131,3,0.1,5,1.097,binary_only
student,121,32,131,3,0.1,6,0.8391,binary_only
student,122,32,131,3,0.1,0,0.7234,binary_only
student,122,32,131,3,0.1,1,0.7196,binary_only
student,122,32,131,3,0.1,2,0.5721,binary_only
student,122,32,131,3,0.1,3,0.5381,binary_only
student,122,32,131,3,0.1,4,0.5502,binary_only
student,122,32,131,3,0.1,5,0.5302,binary_only
student,122,32,131,3,0.1,6,0.5586,binary_only
student,123,32,131,3,0.1,0,0.5772,binary_only
student,123,32,131,3,0.1,1,0.5753,binary_only
student,123,32,131,3,0.1,2,0.5881,binary_only
student,123,32,131,3,0.1,3,0.5579,binary_only
student,123,32,131,3,0.1,4,0.5578,binary_only
student,123,32,131,3,0.1,5,0.5492,binary_only
student,123,32,131,3,0.1,6,1.0867,binary_only
student,124,32,131,3,0.1,0,0.5747,binary_only
student,124,32,131,3,0.1,1,0.5346,binary_only
student,124,32,131,3,0.1,2,0.539,binary_only
student,124,32,131,3,0.1,3,0.5671,binary_only
student,124,32,131,3,0.1,4,1.1048,binary_only
student,124,32,131,3,0.1,5,0.5976,binary_only
student,124,32,131,3,0.1,6,0.7724,binary_only
student,125,32,131,3,0.1,0,0.5991,binary_only
student,125,32,131,3,0.1,1,0.5633,binary_only
student,125,32,131,3,0.1,2,0.5703,binary_only
student,125,32,131,3,0.1,3,0.5549,binary_only
student,125,32,131,3,0.1,4,0.5755,binary_only
student,125,32,131,3,0.1,5,0.562,binary_only
student,125,32,131,3,0.1,6,0.5647,binary_only
student,126,32,131,3,0.1,0,0.5994,binary_only
student,126,32,131,3,0.1,1,0.572,binary_only
student,126,32,131,3,0.1,2,0.5603,binary_only
student,126,32,131,3,0.1,3,1.2356,binary_only
student,126,32,131,3,0.1,4,0.6289,binary_only
student,126,32,131,3,0.1,5,0.6161,binary_only
student,126,32,131,3,0.1,6,0.5976,binary_only
student,127,32,131,3,0.1,0,1.0574,binary_only
student,127,32,131,3,0.1,1,0.9501,binary_only
student,127,32,131,3,0.1,2,0.8933,binary_only
student,127,32,131,3,0.1,3,0.6245,binary_only
student,127,32,131,3,0.1,4,0.6565,binary_only
student,127,32,131,3,0.1,5,0.6118,binary_only
student,127,32,131,3,0.1,6,0.6002,binary_only
student,128,32,131,3,0.1,0,1.0862,binary_only
student,128,32,131,3,0.1,1,0.8198,binary_only
student,128,32,131,3,0.1,2,0.7903,binary_only
student,128,32,131,3,0.1,3,0.6534,binary_only
student,128,32,131,3,0.1,4,0.6129,binary_only
student,128,32,131,3,0.1,5,0.6214,binary_only
student,128,32,131,3,0.1,6,0.6357,binary_only
student,129,32,131,3,0.1,0,0.6787,binary_only
student,129,32,131,3,0.1,1,0.5908,binary_only
student,129,32,131,3,0.1,2,0.5584,binary_only
student,129,32,131,3,0.1,3,0.5873,binary_only
student,129,32,131,3,0.1,4,0.5721,binary_only
student,129,32,131,3,0.1,5,0.5599,binary_only
student,129,32,131,3,0.1,6,0.5509,binary_only
student,130,32,131,3,0.1,0,0.6693,binary_only
student,130,32,131,3,0.1,1,0.6511,binary_only
student,130,32,131,3,0.1,2,0.6661,binary_only
student,130,32,131,3,0.1,3,0.676,binary_only
student,130,32,131,3,0.1,4,0.927,binary_only
student,130,32,131,3,0.1,5,0.8469,binary_only
student,130,32,131,3,0.1,6,0.6676,binary_only
student,131,32,131,3,0.1,0,0.7752,binary_only
student,131,32,131,3,0.1,1,0.5886,binary_only
student,131,32,131,3,0.1,2,0.594,binary_only
student,131,32,131,3,0.1,3,0.5755,binary_only
student,131,32,131,3,0.1,4,0.5588,binary_only
student,131,32,131,3,0.1,5,0.5988,binary_only
student,131,32,131,3,0.1,6,0.5628,binary_only
student,132,32,131,3,0.1,0,0.5373,binary_only
student,132,32,131,3,0.1,1,0.5193,binary_only
student,132,32,131,3,0.1,2,0.5399,binary_only
student,132,32,131,3,0.1,3,0.5151,binary_only
student,132,32,131,3,0.1,4,0.8311,binary_only
student,132,32,131,3,0.1,5,0.5685,binary_only
student,132,32,131,3,0.1,6,0.5619,binary_only
student,133,32,131,3,0.1,0,0.5638,binary_only
student,133,32,131,3,0.1,1,0.657,binary_only
student,133,32,131,3,0.1,2,0.5805,binary_only
student,133,32,131,3,0.1,3,0.5698,binary_only
student,133,32,131,3,0.1,4,0.5734,binary_only
student,133,32,131,3,0.1,5,0.5858,binary_only
student,133,32,131,3,0.1,6,0.5626,binary_only
student,134,32,131,3,0.1,0,0.6241,binary_only
student,134,32,131,3,0.1,1,0.6163,binary_only
student,134,32,131,3,0.1,2,0.7266,binary_only
student,134,32,131,3,0.1,3,0.6358,binary_only
student,134,32,131,3,0.1,4,0.6194,binary_only
student,134,32,131,3,0.1,5,0.6645,binary_only
student,134,32,131,3,0.1,6,0.6355,binary_only
student,135,32,131,3,0.1,0,0.6193,binary_only
student,135,32,131,3,0.1,1,0.5913,binary_only
student,135,32,131,3,0.1,2,0.5831,binary_only
student,135,32,131,3,0.1,3,0.5869,binary_only
student,135,32,131,3,0.1,4,0.5902,binary_only
student,135,32,131,3,0.1,5,0.5745,binary_only
student,135,32,131,3,0.1,6,0.5869,binary_only
student,136,32,131,3,0.1,0,0.6041,binary_only
student,136,32,131,3,0.1,1,0.6392,binary_only
student,136,32,131,3,0.1,2,0.5973,binary_only
student,136,32,131,3,0.1,3,0.9435,binary_only
student,136,32,131,3,0.1,4,0.6512,binary_only
student,136,32,131,3,0.1,5,0.655,binary_only
student,136,32,131,3,0.1,6,0.6199,binary_only
student,137,32,131,3,0.1,0,0.6759,binary_only
student,137,32,131,3,0.1,1,0.6629,binary_only
student,137,32,131,3,0.1,2,0.651,binary_only
student,137,32,131,3,0.1,3,0.67,binary_only
student,137,32,131,3,0.1,4,0.7635,binary_only
student,137,32,131,3,0.1,5,0.9235,binary_only
student,137,32,131,3,0.1,6,0.697,binary_only
student,138,32,131,3,0.1,0,0.5494,binary_only
student,138,32,131,3,0.1,1,0.5526,binary_only
student,138,32,131,3,0.1,2,0.9705,binary_only
student,138,32,131,3,0.1,3,0.5979,binary_only
student,138,32,131,3,0.1,4,0.5744,binary_only
student,138,32,131,3,0.1,5,0.8676,binary_only
student,138,32,131,3,0.1,6,0.6177,binary_only
student,139,32,131,3,0.1,0,0.7126,binary_only
student,139,32,131,3,0.1,1,0.5595,binary_only
student,139,32,131,3,0.1,2,0.5697,binary_only
student,139,32,131,3,0.1,3,0.5387,binary_only
student,139,32,131,3,0.1,4,0.5261,binary_only
student,139,32,131,3,0.1,5,0.5381,binary_only
student,139,32,131,3,0.1,6,0.8098,binary_only
student,140,32,131,3,0.1,0,0.6342,binary_only
student,140,32,131,3,0.1,1,0.5892,binary_only
student,140,32,131,3,0.1,2,0.6141,binary_only
student,140,32,131,3,0.1,3,1.1531,binary_only
